12952011,Pengadaan Mesin Fotocopy dan Stapler Collator pada Sekolah Tinggi Akuntansi Negara Tahun Anggaran 2014,0,Badan Pendidikan dan Pelatihan Keuangan,649225500,649225500,560692000,CV. Cipta Pradana Mandiri
12950011,Penataan Ruang Arsip Kantor Pertanahan Kabupaten Bandung,0,LPSE Kementerian Keuangan Jawa Barat,499500000,392357250,331530000,CV. HAPELA INDAH PERMAI
12946011,Pengadaan Pencetakan Buku Memori Jabatan Wakil Presiden,0,Sekretariat Wakil Presiden,1105500000,1049000000,322320000,CV PANCA BUANA KREASITAMA
12944011,Pengadaan Meubelair Ruang Kerja Pegawai OJK di Gedung Menara Merdeka,0,Otoritas Jasa Keuangan,29700000000,29646528810,24903094700,PT. KARYA MENTARI SERAYA
12943011,Pengadaan (Penggantian) Elevator Rumah Susun 3 di Komplek Kemayoran,0,Badan Layanan Umum Pusat Pengelolaan Komplek Kemayoran,800000000,800000000,785750000,PT. GABE BASA MORA
12942011,Pekerjaan Konstruksi Renovasi Kanopi Gedung Samping Kanopi Pintu Basemen dan Kanopi Area Tunggu Parkir Direktorat Jenderal Pengelolaan Utang TA. 2014,0,Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko,490050000,489186122,465021883,CV. SIMPUL PRIMA GEMILANG
12941011,Renovasi Rumah Dinas Kantor Wilayah DJP Bali Tahun Anggaran 2014,0,LPSE Kementerian Keuangan Bali,3288101000,3288101000,2985347000,PT.JANGKAR SEJATI UTAMA
12940011,BANTUAN PENINGKATAN PENGEMBANGAN KOLEKSI DAN SARANA PERPUSTAKAAN BERUPA BUKU SIAP DILAYANKAN UNTUK DIHIBAHKAN KE PERPUSTAKAAN UMUM KAB/KOTA TAHAP II,0,Perpustakaan Nasional R.I.,228000000,228000000,223459100,PT. CITRA DINAR CAHAYA
12937011,PENGADAAN INVENTARIS KANTOR (MCS) KPU BC TIPE A TANJUNG PRIOK,0,Direktorat Jenderal Bea dan Cukai,6150688000,5642117000,5564748750,PT. Tunas Nugra Gemilang
12936011,Pengadaan Konsumsi Kediklatan Periode Semester II Tahun 2014 pada Pusdiklat Pengawasan BPKP,0,PUSDIKLATWAS BPKP,693000000,693000000,682605000,PT. MUNAKO NIAGA PRATAMA
12935011,BANTUAN PENINGKATAN PENGEMBANGAN KOLEKSI DAN SARANA PERPUSTAKAAN BERUPA BUKU SIAP DILAYANKAN UNTUK DIHIBAHKAN KE DESA PESISIR,0,Perpustakaan Nasional R.I.,760000000,760000000,716854000,CV. IRWAN PERDANA
12934011,KAJIAN RANCANG BANGUN KEBUTUHAN DIKLAT,0,Perpustakaan Nasional R.I.,300000000,300000000,298600000,PT. Bumi Harmoni Indoguna
12928011,KAJIAN PEMANFAATAN PERPUSTAKAAN KELILING,0,Perpustakaan Nasional R.I.,250960000,250960000,250270000,SUTIO IWAI
12927011,KAJIAN MINAT BACA DI DAERAH TRANSMIGRASI,0,Perpustakaan Nasional R.I.,300000000,300000000,298940000,PT. TIGACAKRA GEMAKARYA
12926011,BANTUAN PENINGKATAN PENGEMBANGAN KOLEKSI DAN SARANA PERPUSTAKAAN BERUPA BUKU SIAP DILAYANKAN UNTUK DIHIBAHKAN KE PERPUSTAKAAN UMUM KAB/KOTA TAHAP I,0,Perpustakaan Nasional R.I.,760000000,760000000,755909100,PT BINTANG BERLIAN UTAMA
12925011,BANTUAN PENINGKATAN PENGEMBANGAN KOLEKSI DAN SARANA PERPUSTAKAAN BERUPA BUKU SIAP DILAYANKAN UNTUK DIHIBAHKAN KE PERPUSTAKAAN KOMUNITAS,0,Perpustakaan Nasional R.I.,1140000000,1139998000,1102800000,CV. Laras Sejati
12924011,BANTUAN PENINGKATAN PENGEMBANGAN KOLEKSI DAN SARANA PERPUSTAKAAN BERUPA BUKU SIAP DILAYANKAN UNTUK DIHIBAHKAN KE PERPUSTAKAAN LEMBAGA PEMASYARAKATAN,0,Perpustakaan Nasional R.I.,2507997500,2507997500,2375499000,CV. Multi Karya Abadi
12923011,BANTUAN PENINGKATAN PENGEMBANGAN KOLEKSI DAN SARANA PERPUSTAKAAN BERUPA BUKU SIAP DILAYANKAN UNTUK DIHIBAHKAN KE PERPUSTAKAAN KELILING PROPINSI DAN KAB/KOTA,0,Perpustakaan Nasional R.I.,1003200000,1003200000,981992000,CV. AMANAH ANUGRAH ABADI
12922011,BANTUAN PENINGKATAN PENGEMBANGAN KOLEKSI DAN SARANA PERPUSTAKAAN BERUPA BUKU SIAP DILAYANKAN UNTUK DIHIBAHKAN KE PERPUSTAKAAN PONDOK PESANTREN,0,Perpustakaan Nasional R.I.,3800000000,3800000000,3583150000,CV.PAWARINGIN
12921011,BANTUAN PENINGKATAN PENGEMBANGAN KOLEKSI DAN SARANA PERPUSTAKAAN BERUPA BUKU SIAP DILAYANKAN UNTUK DIHIBAHKAN KE PERPUSTAKAAN DAERAH PERBATASAN,0,Perpustakaan Nasional R.I.,1520000000,1519991550,1436034000,CV. CAHAYA SENTOSA
12919011,Pengadaan Jasa Benchmarking Diklatpim TK. II Angkatan XL Kelas A Tahun 2014 Kedeputian Bidang Diklat Aparatur Pusdiklat Kepemimpinan Aparatur Nasional,0,Lembaga Administrasi Negara,825000000,824500000,768200000,CV.PRO
12917011,Pengadaan Aplikasi Sistem Tindak Lanjut Hasil Kajian (TLHK),0,Komisi Pemberantasan Korupsi,194150000,194150000,144210000,PT. PAKAR SOLUSI TELEMATIKA
12915011,Jasa Konstruksi Rehabilitasi Pagar Rumah Jabatan Kepala Kanwil Ditjen Perbendaharaan Provinsi Bali TA. 2014,0,LPSE Kementerian Keuangan Bali,240000000,240000000,,
12914011,Pekerjaan Pengadaan Jasa Konstruksi Pembangunan Gedung Tahap V KPP Pratama Praya,0,LPSE Kementerian Keuangan Nusa Tenggara Barat,1125634000,1125634000,1120000000,CV. MAHKOTA INDAH
12911011,Pengadaan Snack Box untuk Acara dan Pendukung dalam angka HUT Ke-69 RI Tahun 2014,0,Sekretariat Presiden Jakarta,270000000,270000000,260750000,PT. Sindoro Bogatama
12910011,Pekerjaan Pengembangan Gedung CAT (Computer Assisted Test) Kantor Regional V Badan Kepegawaian Negara Tahun Anggaran 2014,0,Kantor Regional V BKN Jakarta,1281000000,1126000000,929700000,CV. NASA MITRA JAYA
12908011,PEKERJAAN PENGADAAN JASA BENCHMARKING DIKLATPIM TK. II ANGKATAN XL KELAS B TAHUN 2014 KEDEPUTIAN BIDANG DIKLAT APARATUR PUSDIKLAT KEPEMIMPINAN APARATUR NASIONAL,0,Lembaga Administrasi Negara,875000000,875000000,766100000,CV.PRO
12906011,PENGEMBANGAN DAN PEMUTAKHIRAN SISTEM DATA CENTER E-LIBRARY,0,Perpustakaan Nasional R.I.,1400000000,1400000000,1398013540,PT. DIMENSI DAYA DIAGONAL
12905011,PENGEMBANGAN DAN PEMUTAKHIRAN SISTEM PERANGKAT KERAS PENGOLAH DATA UNTUK E-LIBRARY,0,Perpustakaan Nasional R.I.,1600000000,1600000000,1589000000,CV.MARSYA PRIMA
12904011,BANTUAN PENINGKATAN PENGEMBANGAN SARANA PERPUSTAKAAN BERUPA HARDWARE DAN SOFTWARE UNTUK DIHIBAHKAN KE PERPUSTAKAAN KABUPATEN/KOTA (TAHAP3),0,Perpustakaan Nasional R.I.,2650000000,2650000000,2569550000,PT.MEMBRAMO ALGAE INDONESIA
12903011,Pekerjaan renovasi 4(empat) rumah dinas pada Kantor Pelayanan Pajak Pratama Pare,0,LPSE Kementerian Keuangan Jawa Timur,2750630000,597960450,533460000,CV. KARYA AJIWIJAYA
12902011,Pengadaan Stiker Tanda Pengaman Bea dan Cukai,0,Direktorat Jenderal Bea dan Cukai,2656500000,2656500000,2545950000,PT. Pura Barutama
12901011,Pengadaan Bahan Komputer Sekretariat Jenderal Kementerian Keuangan Tahun Anggaran 2014,0,Sekretariat Jenderal Kementerian Keuangan,2562280600,2552000000,2547653422,Karya Citra Sarana
12897011,Pengadaan Pakaian Dinas Harian (PDH),0,Sekretariat Presiden Jakarta,646480000,562034000,392471000,CV. SURYA GEMILANG
12896011,Rehabilitasi dan Renovasi Gedung Induk Istana Bogor,0,Kementerian Sekretariat Negara,5000000000,4647405000,4268362000,PT. CATUR MUKTI
12895011,Rehabilitasi Pavilliun Yudistira Istana Cipanas,0,Kementerian Sekretariat Negara,2000000000,1819805000,1629047500,PT. JONI INDOJAYA MANDIRI
12892011,Peninggian/Pengerasan Halaman Kantor dan Halaman Rumah Dinas KPPBC Pekalongan,0,LPSE Kementerian Keuangan Jawa Tengah,1044953000,997000000,964674000,CV. DIMENSI UTAMA
12889011,Pengembangan Jaringan Pusat dan 4 Kanreg Berbasis VPN,0,Badan Kepegawaian Negara,870000000,869939895,852227750,PT. INTI SOLUSI NUSANTARA
12888011,Jasa Konstruksi Lanjutan Pembangunan Gedung KPP Pratama Sekayu,0,LPSE Kementerian Keuangan Sumatera Selatan,1852616000,1852616000,1831239000,CV. SPA REKOM MANDIRI
12887011,Pengadaan Jasa Binatu/Laundry Diklat Tahap III Pusdiklat Bea dan Cukai Tahun Anggaran 2014,0,Badan Pendidikan dan Pelatihan Keuangan,344906100,344906100,339751500,CV. Kyni Sukses
12882011,Pengadaan Pakaian Dinas Pegawai,0,Kementerian Sekretariat Negara,1293280000,1093860000,1029897000,CV. A BIZAR
12881011,Pengadaan PC Lab dan KVM Switches,0,Pusat Pelaporan dan Analisis Transaksi Keuangan,341694650,341694650,270701200,PT. Arjuna Sinatria Amarta
12879011,Pekerjaan Renovasi Gudang pada Kantor Pelayanan Pajak Pratama Pare,0,LPSE Kementerian Keuangan Jawa Timur,1156308000,1089000000,1021464000,CV. KARYA AJIWIJAYA
12878011,PENGAWASAN RENOVASI GEDUNG KANTOR DAN PENATAAN LINGKUNGAN KANTOR WILAYAH DJKN RIAU SUMBAR DAN KEPRI,0,LPSE Kementerian Keuangan Riau,63855000,63855000,63393000,PT. RYAN SYAWAL CONSULTANT
12876011,Kegiatan Layanan Teknologi Informasi Perpajakan Pemeliharaan Perangkat IBM Tahun Anggaran 2014,0,Direktorat Jenderal Pajak,1838849000,1109466668,1060154630,P.T. Mitra Infosarana
12875011,Pengadaan/Penggantian AC Spilt di Rumah Negara Kemsetneg,0,Kementerian Sekretariat Negara,1510920000,1371750000,1111151800,PT REDITHON KARYA ABADI
12874011,Pengadaan Nasi Box untuk Acara dan Petugas Pendukung dalam rangka HUT Ke-69 RI Tahun 2014,0,Sekretariat Presiden Jakarta,622500000,622500000,599675000,PT. CAKRA WREDHI PRATAMA
12873011,Pembangunan Sarana dan Prasarana Gedung KPPN Sijunjung,0,LPSE Kementerian Keuangan Sumatera Barat,359245000,348498000,327390000,KARSIKO
12869011,Pengadaan Jasa Professional Conference Organizer (PCO) dalam rangka penyelenggaraan 6th United Nations Alliance Of Civilizations (UNAOC) Global Forum 2014,0,Kementerian Sekretariat Negara,20115941000,9388116000,7671500000,PT.PACTOCONVEX NIAGATAMA
12868011,Pengadaan Barang Starter Kit Wajib Pajak Baru dan Buku Panduan Hak dan Kewajiban Wajib Pajak pada Kanwil DJP Jawa Timur II,0,LPSE Kementerian Keuangan Jawa Timur,460000000,455400000,229293000,CV. Rhema Makmur
12867011,Pekerjaan konstruksi Rehabilitasi Gedung Kantor pada KPKNL Pematang Siantar,0,LPSE Kementerian Keuangan Sumatera Utara,2352799000,2350000000,2114796812,CV. Mitra Gana
12864011,Pekerjaan Renovasi Rumah Dinas pada Kantor Wilayah DJP Jawa Timur I,0,LPSE Kementerian Keuangan Jawa Timur,1049858700,1049593000,,
12863011,PENGADAAN INTERNET DI LINGKUNGAN PERPUSTAKAAN NASIONAL RI TAHUN 2015,0,Perpustakaan Nasional R.I.,4893658000,4893658000,4884000000,PT. CYBER NETWORK INDONESIA
12860011,Pemasangan dan Pembongkaran Dekorasi Rangkaian Bunga dan Tanaman Hias/Dekorasi Interior Mini Garden Berikut Aksesoris Dalam Rangka Peringatan HUT Proklamasi Kemerdekaan ke-69 RI di Lingkungan Istana K,0,Sekretariat Presiden Jakarta,896429000,895226200,894335200,PT. Kuntum Mekar Abadi
12854011,Pekerjaan Konstruksi Penataan Interior Ruang Aula dan Gudang Arsip KPKNL Surakarta,0,LPSE Kementerian Keuangan Yogyakarta,375690000,375000000,345000000,CV.KURNIA ADI JAYA
12853011,Refurbishment Helikopter Super Puma NAS-332 L1 Nomor Registrasi H-3203 dan H-3206 Serta Reconfiguration Helikopter Super Puma NAS-332 L1 VVIP Nomor Regitrasi H-3205,0,Kementerian Sekretariat Negara,9955275000,9955275000,9797150000,PT. Bagas Nusantara Putra
12852011,Pengadaan Konsumsi Diklat Tahap II Pusdiklat Pajak,0,Badan Pendidikan dan Pelatihan Keuangan,802256000,796978000,702501800,CV.RIANA SAKTI UTAMA
12851011,Rehabilitasi/Renovasi Rumah Dinas Kanwil DJPBN Provinsi Jawa Barat TA 2014,0,LPSE Kementerian Keuangan Jawa Barat,475000000,388278000,368270000,CV. ROMIZA
12850011,Pengadaan Jasa Konsultansi Pengawas Renovasi Gedung Wisma Negara Istana Yogyakarta,0,Kementerian Sekretariat Negara,11003650000,272624000,212547000,PT.KOMSHA AKUR CONSULT
12849011,PENGADAAN INVENTARIS KANTOR BERUPA LEMARI ARSIP ROLL O PACK PADA KANTOR PENGAWASAN DAN PELAYANAN BEA DAN CUKAI TIPE MADYA PABEAN B DUMAI,0,LPSE Kementerian Keuangan Riau,692516000,692516000,576127800,PT. PERDANA MATRIKS INTERSISTEM
12848011,Pekerjaan Pencetakan Buku Istana-istana Kepresidenan,0,Sekretariat Presiden Jakarta,3461122000,1500000000,980000000,PT. GRAMEDIA
12847011,Pekerjaan Rehabilitasi Rumah Dinas Bea dan Cukai,0,LPSE Kementerian Keuangan Kepulauan Riau,457098000,358935000,329823917,TITIAN BANDAR MAS
12844011,pengadaan jasa konsultansi audit bangunan stadion utama dan gedung istora PPKGBK,0,Badan Layanan Umum Pusat Pengelolaan Komplek Gelora Bung Karno,2799896000,2799896000,2741200000,LAPI ITB
12841011,Pengadaan Jasa Benchmarking Diklatpim Tk. III Angkatan IX Tahun 2014 Kedeputian Bidang Diklat Aparatur Pusdiklat Kepemimpinan Aparatur Nasional,0,Lembaga Administrasi Negara,230000000,230000000,217170000,CV. SURYA HARUM MANDIRI
12840011,Pekerjaan Pagar dan Saluran Gedung Arsip Kantor Pusat BPK RI,0,Badan Pemeriksa Keuangan RI Pusat,4327000000,4327000000,3666363000,PT. PENTAS MENARA KOMINDO
12837011,Pengadaan Buku-buku Pustaka untuk Perpustakaan Balai Kirti Istana Kepresidenan Bogor,0,Sekretariat Presiden Jakarta,379800121,291043596,276945900,MITRA SARANA MEDIA
12836011,Redesign Penataan Ruang Kerja Perkantoran pada Kantor Pengawasan dan Pelayanan Bea dan Cukai Tipe Madya Pabean C Bitung,0,LPSE Kementerian Keuangan Sulawesi Utara,465450000,337000000,310009000,Empat Putra Sejati
12835011,Konsultan Pengawas Pembangunan Turap Batu Kali Rawa Blok D2 di Komplek Kemayoran,0,Badan Layanan Umum Pusat Pengelolaan Komplek Kemayoran,267200000,267200000,263890000,HUDA TATA SARANA
12834011,Pengawasan Lanjutan Pembangunan Gedung KPP Pratama Sekayu,0,LPSE Kementerian Keuangan Sumatera Selatan,92192000,92180000,,
12833011,Pengadaan Jasa Konsumsi Diklat Tahap III Pusdiklat Bea dan Cukai Tahun Anggaran 2014,0,Badan Pendidikan dan Pelatihan Keuangan,1642500000,1642500000,1551231000,CV. CIPTA BOGA VIDI
12832011,Pekerjaan Pembangunan Rumah Negara pada KPKNL Jember,0,LPSE Kementerian Keuangan Jawa Timur,1643897000,1643862000,1499999000,CV. PRADHANA JAYA UTAMA
12829011,Jasa Konsultansi Pengawas Rehabilitasi Pavilliun Yudistira Istana Cipanas,0,Kementerian Sekretariat Negara,2000000000,71885000,70000000,PT. TODO CONSULT
12828011,Pengadaan Kendaraan Menteri/Pejabat Setingkat Menteri Kendaraan Mantan Presiden dan Mantan Wakil Presiden,0,Kementerian Sekretariat Negara,1.04E+11,1.01E+11,92016000000,PT.Mercedes-Benz Indonesia
12826011,Pengadaan Pakan Rusa Tutul (Axis-Axis Sp.) di Istana Kepresidenan Bogor,0,Istana Kepresidenan Bogor,400000000,399744000,382350000,CV. Rizay Cipta Sentosa
12824011,Pengadaan dan Pengembangan Lisensi Virtualisasi Data Center,0,Komisi Pemberantasan Korupsi,614660625,614660625,558684317,PT. METROCOM GLOBAL SOLUSI
12821011,Pekerjaan Pembangunan Struktur Gedung Kantor Perwakilan BPKP Provinsi Gorontalo (Tahap I) TA 2014,0,Perwakilan BPKP Provinsi Gorontalo,9340108000,9339630000,8996410000,PT.BUMI PERMATA KENDARI
12820011,Pengadaan Konsumsi Diklat Pembentukan Pawang Dog Detector,0,Direktorat Jenderal Bea dan Cukai,463522500,463522500,415072000,CV. CIPTA BOGA VIDI
12818011,SARANA PELESTARIAN BAHAN PERPUSTAKAAN,0,Perpustakaan Nasional R.I.,1390000000,1390000000,1382750000,PT SOKKADATA INFORMATIKA
12817011,Pengadaan Jamuan Bagi Presiden RI dan Keluarga serta Para Menteri Pejabat Tinggi Negara dan Korps Diplomatik dalam rangka Acara Open House Idul Fitri 1435 H di Istana Negara,0,Sekretariat Presiden Jakarta,627000000,607450000,607450000,PT Puri Dharmawangsa Raya Hotel
12816011,PROMOSI PERPUSTAKAAN NASIONAL MELALUI ROADSHOW,0,Perpustakaan Nasional R.I.,2489640000,2489594800,2485000000,PT. PRIMA LINTAS CENDIKIA
12813011,Pekerjaan Redesain Gedung Kantor Pengawasan Dan Pelayanan Bea Dan Cukai Tipe Pratama Madiun,0,LPSE Kementerian Keuangan Jawa Timur,832766740,820150000,767020000,CV. ARKANANTA PUTRA
12812011,Pengadaan Dan Pemasangan Alat Pendingin Ruangan,0,Sekretariat Presiden Jakarta,250000000,227826500,212036000,PT Prasugi Supramas
12811011,Lelang Pekerjaan Pembangunan Pagar Plank Nama dan Paving Blok Halaman pada Gudang Tempat Penimbunan Pabean KPPBC TMP C Teluk Nibung,0,LPSE Kementerian Keuangan Sumatera Utara,693285000,691635000,651195951,CV.KURNIA PUTERA MULIA
12810011,PEKERJAAN PEMBANGUNAN RUMAH DINAS DAN RENOVASI GUDANG PADA KPKNL BUKITTINGGI,0,LPSE Kementerian Keuangan Sumatera Barat,1195080000,1191406000,1127459000,CV. TRI WIRAUSAHA
12808011,Pengadaan Jasa Penjahitan Pakaian Dinas Harian,0,Direktorat Jenderal Bea dan Cukai,841500000,346500000,242550000,CV. BAYU MANDIRI
12807011,Pengadaan Jamuan Snack dan Minuman dalam rangka Acara Silaturahmi Presiden RI Menyambut Hari Raya Idul Fitri 1435 H di lingkungan Istana Kepresidenan,0,Sekretariat Presiden Jakarta,462500000,374000000,352300000,PT. Sindoro Bogatama
12804011,Penyelesaian Gedung Tribun Olahraga,0,LPSE Kementerian Keuangan Ambon,290000000,237000000,229725181,CV. Syafira Jaya
12803011,pengadaan Peralatan Scuba Diving,0,LPSE Kementerian Keuangan Ambon,242683000,242548757,231585546,CV. Agung Bina Sarana
12802011,Pembuatan Pemasangan dan Pembongkaran Baliho Tahun 2014,0,Sekretariat Presiden Jakarta,431024000,431019952,428000000,PT. DIGDAYABHAKTI ADHIPERTIWI
12801011,PEMBANGUNAN PAGAR GEDUNG KPP PRATAMA TAPAKTUAN TAHAP I,0,LPSE Kementerian Keuangan Aceh,419833000,419833000,413917000,CV. PERDANA KARYA CONSTRUKSI
12798011,Rehabilitasi Rumah Dinas Kantor Perwakilan BPKP Provinsi Jambi,0,LPSE Kementerian Keuangan Jambi,200000000,181818000,171611000,CV.PUTRI ICHA LESTARI
12797011,Pengadaan Peralatan Teknologi Informasi OJK,0,Otoritas Jasa Keuangan,19400000000,19223546417,16493720906,PT.ERAKOMP INFONUSA
12794011,Pengadaan Storage,0,Kementerian BUMN,2700000000,2700000000,2457800000,PT NUSANTARA COMPNET INTEGRATOR
12793011,Pengadaan Pemindai,0,Badan Pemeriksa Keuangan RI Pusat,3900000000,3894000000,3320460000,PT. ASTRA GRAPHIA TBK
12791011,Renovasi Gedung kantor KPP Pratama Jakarta Tebet,0,Direktorat Jenderal Pajak,3600000000,3600000000,2880000000,PT. AYU MUSTIKA RIZKI
12790011,Pekerjaan Rehabilitasi Atap Kanopi dan Interior Ruang Aula Gedung kantor BPKP Perwakilan Provinsi Sulawesi Selatan Tahun Anggaran 2014,0,Perwakilan BPKP Provinsi Sulawesi Selatan,236900000,208513400,,
12788011,Pengadaan Jasa Konsultansi Pembangunan Sistem Monitoring Aktivitas Rutin (SMARt) Direktorat Jenderal Kekayaan Negara Tahun 2014,0,Direktorat Jenderal Kekayaan Negara,400000000,399157000,349855000,PT. Waditra Reka Cipta Bandung
12784011,Pengadaan Red Karpet,0,Sekretariat Presiden Jakarta,333840000,319000000,308000000,PT. ADHICOMAS LANGGENG
12780011,Pekerjaan Renovasi Exterior dan Interior Gedung L STAN Tahun 2014,0,Badan Pendidikan dan Pelatihan Keuangan,1317995000,1300000000,1245540000,CV. Desada Theamada
12779011,Pengadaan Komputer Jinjing,0,Badan Pemeriksa Keuangan RI Pusat,4000000000,3979883600,3561527200,PT. Permata Anugerah Abadi
12776011,Pembangunan Sarana dan Prasarana Balai Diklat BPK RI Perwakilan Provinsi Sulawesi Selatan,0,Badan Pemeriksa Keuangan RI Pusat,9455000000,9455000000,8960300000,PT. INTERPERSADA ELECTRONUSANTARA
12775011,Pengadaan dan Pemasangan Kursi Tribun Gedung Basket Pusat Pengelolaan Komplek Gelora Bung Karno,0,Badan Layanan Umum Pusat Pengelolaan Komplek Gelora Bung Karno,699886000,699886000,678991500,TATA KREASINDO JAYA
12772011,Pengadaan Rehabilitasi Interior Ruangan Gedung (Kementerian BUMN),0,Komisi Pemberantasan Korupsi,327403188,327403188,281337430,PT. MARURAT TOROP JAYA
12768011,Jasa Konsultansi Pembangunan Model dan Aplikasi Benchmark Portofolio Utang,0,Direktorat Jenderal Pengelolaan Pembiayaan dan Risiko,805000000,804903000,770275000,PT. Anabatic Technologies Tbk
12767011,Pengadaan Perangkat Teknologi Informasi dan Sarana Pendukungnya Paket II Tahun Anggaran 2014,0,Direktorat Jenderal Pajak,16124286400,16065302000,14938594000,PT. Khatulistiwa Jayasakti Abadi
12766011,Pengadaan Tinta Paket 2,0,Komisi Pemberantasan Korupsi,299568793,299568793,260584500,PT. ERASTORE
12765011,PENGADAAN JASA KONSTRUKSI PEKERJAAN RENOVASI RUMAH DINAS KANWIL DJBC SULAWESI TAHUN ANGGARAN 2014,0,LPSE Kementerian Keuangan Wilayah Sulawesi Selatan,2670000000,2648000000,2339811000,PT. MAROLA KONSTRUKSI REKAYASA BANGUN
12764011,Pengadaan Jasa Akomodasi DTU Orientasi Pajak Pusdiklat Pajak Tahun Anggaran 2014,0,Badan Pendidikan dan Pelatihan Keuangan,1491000000,1475455000,1459745000,PT. Prawara Syandana
12763011,REHABILITASI GEDUNG KANTOR PERWAKILAN BPKP PROVINSI JAMBI,0,LPSE Kementerian Keuangan Jambi,600001000,545454000,489500000,CV.PRIMA MANDIRI
12762011,Pengadaan Jasa Pemeliharaan dan Perbaikan Kapal Patroli BC 30003 Type FPB 38 Aluminium,0,LPSE Kementerian Keuangan Sulawesi Tengah,3830000000,3698910000,3676997500,PT PAL INDONESIA (PERSERO)
12761011,PENGADAAN SAMPAI DENGAN PEMASANGAN LEMARI TAKAH (ROLL OPACK),0,LPSE Kementerian Keuangan Sulawesi Utara,520000000,455000000,397540000,HARAPAN CIPTA RAYA
12760011,Pengadaan Renovasi Rumah Dinas dan Pagar Halaman Depan Kantor Pelayanan Pajak Pratama Purwakarta Tahun Anggaran 2014,0,LPSE Kementerian Keuangan Jawa Barat,336348000,274500000,263456000,CV.Kuanta Infra Sarana
12759011,Pengecatan Gedung dan Bangunan,0,Sekretariat Wakil Presiden,985913000,902374000,537295000,PT. Jakarta Cipta Veteriner
12756011,Pembangunan Gedung Arsip Kepegawaian Kantor Regional V Badan Kepegawaian Negara Jakarta Tahun Anggaran 2014,0,Kantor Regional V BKN Jakarta,6170000000,6158352000,5745464000,PT HANA HUBERTA
12755011,Renovasi Gedung Tahap I (Rehabilitasi Gedung Bangunan Existing) Seluas 1.152 m2,0,LPSE Kementerian Keuangan Sumatera Barat,4495000000,4495000000,4165972000,PT. MULTI KARYA PRATAMA
12754011,Pengadaan Perangkat Teknologi Informasi dan Sarana Pendukungnya Paket III Tahun Anggaran 2014,0,Direktorat Jenderal Pajak,23099912000,23015410000,21174177200,PT Astra Graphia Information Technology
12753011,Pengadaan Peralatan Keperluan Call Center,0,Direktorat Jenderal Bea dan Cukai,2749500000,2736886104,2657157998,PT JAYA TEKNIK INDONESIA
12752011,Pengadaan Perangkat Teknologi Informasi dan Sarana Pendukungnya Paket V Tahun Anggaran 2014,0,Direktorat Jenderal Pajak,6708000000,6703840000,6568980000,PT. Arjuna Sinatria Amarta
12751011,Pengadaan Lisensi Software dan Upgrade Email II,0,Kementerian BUMN,2355601000,2355601000,2355365440,PT Astra Graphia Information Technology
12750011,Sewa Kendaraan Bus Box dan Kontainer Dalam Rangka HUT Kemerdekaan RI ke 69 Tahun 2014,0,Sekretariat Presiden Jakarta,255000000,253275000,248490000,CV. SURYA HARUM MANDIRI
12747011,Pengadaan Konsumsi Peserta Diklat Periode II Balai Diklat Keuangan Makassar Tahun Anggaran 2014,0,LPSE Kementerian Keuangan Wilayah Sulawesi Selatan,336600000,336600000,319601700,cv. glory
12746011,Sewa Pemasangan dan Pembongkaran Pemakaian Sistem Tata Suara (Sound System) dalam rangka Peringatan HUT ke-69 RI Tahun 2014,0,Sekretariat Presiden Jakarta,671900000,671900000,641146000,PT. Pasukan Pengibar Suara
12745011,Perpanjangan Lisensi Software,0,Direktorat Jenderal Kekayaan Negara,1176638000,1176169992,1088000000,PT NUSANTARA COMPNET INTEGRATOR
12739011,Pengadaan Jasa Konsultansi Pengawas Renovasi Gedung Tahap I (Rehabilitasi Gedung Bangunan Existing) Seluas 1.152 m2,0,LPSE Kementerian Keuangan Sumatera Barat,125000000,125000000,123450000,CV. Restu Graha Cipta
12738011,Pengadaan Komputer dan Printer,0,Badan Kepegawaian Negara,277500000,248070500,224301000,PT. KHRONZ INDONESIA
12734011,Renovasi Gedung Balai Diklat Medan BPK RI Provinsi Sumatera Utara,0,LPSE Kementerian Keuangan Sumatera Utara,4307850000,4192850000,,
12733011,Redesain Gedung KPPBC Tipe Pratama Tegal,0,LPSE Kementerian Keuangan Jawa Tengah,321220600,321000000,304040000,CV. TIARA
12732011,Pengadaan Jasa Konsultansi Pemeriksaan Psikologis dalam Rangka Pemetaan Pegawai Sekretariat Jenderal Kementerian Keuangan Tahun Anggaran 2014,0,Sekretariat Jenderal Kementerian Keuangan,196000000,142701695,111474000,PT Aneka Search Indonesia
12731011,Pengadaan Brankas Untuk Bidang Pidana Umum,0,LPSE Kementerian Keuangan Jambi,260000000,255552000,196625000,CV. Media Sarana Cipta Buana
12730011,Pengadaan Alat pengolah data,0,Badan Pemeriksa Keuangan RI Pusat,2978415000,2978415000,2798400000,PT. Sumbersolusindo Hitech
12728011,PENGADAAN RFID TAG,0,Perpustakaan Nasional R.I.,569625000,569625000,429500000,CV. PUTRA INDOLI CORPORATION
12727011,Renovasi Rumah Dinas Pada Kantor Wilayah DJP Jawa Tengah I (Jalan Ngesrep Timur III dan Jalan Nangka) Tahun Anggaran 2014,0,LPSE Kementerian Keuangan Jawa Tengah,288624000,288624000,266775000,CV. GELARAN JAYA MANUNGGAL
